,"Java's 
<clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
  Stack 
</clt>Class","Java's Stack Class","<h1>Java's 
 <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
   Stack 
 </clt>Class</h1> 
<p> The <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    java.util.Stack 
  </clt></code> class deserves a little explanation on its own. In the text on the <a href=""list.html""><code> 
   <clt fqn=""java.util.List"" api=""List"" kind=""class"">
     List 
   </clt></code></a> interface the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code> class is listed as an implementation. The typical use of a <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code> is not as a <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code> though. </p> 
<p> A <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code> is a data structure where you add elements to the &quot;top&quot; of the stack, and also remove elements from the top again. This is also referred to as the &quot;Last In First Out (LIFO)&quot; principle. In contrast, a <code> 
  <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
    Queue 
  </clt></code> uses a &quot;First In First Out (FIFO)&quot; principle. </p> 
<p> <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code>'s are really handy for some types of data processing, for instance if you are parsing an XML file using either <a href=""/java-xml/sax.html"">SAX</a> or <a href=""/java-xml/stax.html"">StAX</a>. For an example, see my <a href=""/java-xml/sax-example.html"">Java SAX Example</a> in my Java XML tutorial. </p> 
<p> Here is a <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code> usage example: </p> 
<pre class=""codeBox"">
Stack stack = new Stack();
stack.push(&quot;1&quot;);
stack.push(&quot;2&quot;);
stack.push(&quot;3&quot;);
//look at top object (&quot;3&quot;), without taking it off the stack.    
Object objTop = stack.peek();
Object obj3 = stack.pop(); //the string &quot;3&quot; is at the top of the stack.
Object obj2 = stack.pop(); //the string &quot;2&quot; is at the top of the stack.
Object obj1 = stack.pop(); //the string &quot;1&quot; is at the top of the stack.   
</pre> 
<p> The <code> 
  <clt fqn=""java.util.Stack.push"" api=""Stack"" kind=""method"">
    Stack.push() 
  </clt></code> method pushes an object onto the top of the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code>. </p> 
<p> The <code> 
  <clt fqn=""java.util.Stack.peek"" api=""Stack"" kind=""method"">
    Stack.peek() 
  </clt></code> method returns the object at the top of the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code>, but leaves the object on of the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code>. </p> 
<p> The <code> 
  <clt fqn=""java.util.Stack.pop"" api=""Stack"" kind=""method"">
    Stack.pop() 
  </clt></code> method returns the object at the top of the <code>stack</code>, and removes the object from the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code>. </p>","Stack","java.util.Stack","class",1
,"Java's 
<clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
  Stack 
</clt>Class","Java's Stack Class","<h1>Java's 
 <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
   Stack 
 </clt>Class</h1> 
<p> The <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    java.util.Stack 
  </clt></code> class deserves a little explanation on its own. In the text on the <a href=""list.html""><code> 
   <clt fqn=""java.util.List"" api=""List"" kind=""class"">
     List 
   </clt></code></a> interface the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code> class is listed as an implementation. The typical use of a <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code> is not as a <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code> though. </p> 
<p> A <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code> is a data structure where you add elements to the &quot;top&quot; of the stack, and also remove elements from the top again. This is also referred to as the &quot;Last In First Out (LIFO)&quot; principle. In contrast, a <code> 
  <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
    Queue 
  </clt></code> uses a &quot;First In First Out (FIFO)&quot; principle. </p> 
<p> <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code>'s are really handy for some types of data processing, for instance if you are parsing an XML file using either <a href=""/java-xml/sax.html"">SAX</a> or <a href=""/java-xml/stax.html"">StAX</a>. For an example, see my <a href=""/java-xml/sax-example.html"">Java SAX Example</a> in my Java XML tutorial. </p> 
<p> Here is a <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code> usage example: </p> 
<pre class=""codeBox"">
Stack stack = new Stack();
stack.push(&quot;1&quot;);
stack.push(&quot;2&quot;);
stack.push(&quot;3&quot;);
//look at top object (&quot;3&quot;), without taking it off the stack.    
Object objTop = stack.peek();
Object obj3 = stack.pop(); //the string &quot;3&quot; is at the top of the stack.
Object obj2 = stack.pop(); //the string &quot;2&quot; is at the top of the stack.
Object obj1 = stack.pop(); //the string &quot;1&quot; is at the top of the stack.   
</pre> 
<p> The <code> 
  <clt fqn=""java.util.Stack.push"" api=""Stack"" kind=""method"">
    Stack.push() 
  </clt></code> method pushes an object onto the top of the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code>. </p> 
<p> The <code> 
  <clt fqn=""java.util.Stack.peek"" api=""Stack"" kind=""method"">
    Stack.peek() 
  </clt></code> method returns the object at the top of the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code>, but leaves the object on of the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code>. </p> 
<p> The <code> 
  <clt fqn=""java.util.Stack.pop"" api=""Stack"" kind=""method"">
    Stack.pop() 
  </clt></code> method returns the object at the top of the <code>stack</code>, and removes the object from the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code>. </p>","List","java.util.List","class",0
,"Java's 
<clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
  Stack 
</clt>Class","Java's Stack Class","<h1>Java's 
 <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
   Stack 
 </clt>Class</h1> 
<p> The <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    java.util.Stack 
  </clt></code> class deserves a little explanation on its own. In the text on the <a href=""list.html""><code> 
   <clt fqn=""java.util.List"" api=""List"" kind=""class"">
     List 
   </clt></code></a> interface the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code> class is listed as an implementation. The typical use of a <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code> is not as a <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code> though. </p> 
<p> A <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code> is a data structure where you add elements to the &quot;top&quot; of the stack, and also remove elements from the top again. This is also referred to as the &quot;Last In First Out (LIFO)&quot; principle. In contrast, a <code> 
  <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
    Queue 
  </clt></code> uses a &quot;First In First Out (FIFO)&quot; principle. </p> 
<p> <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code>'s are really handy for some types of data processing, for instance if you are parsing an XML file using either <a href=""/java-xml/sax.html"">SAX</a> or <a href=""/java-xml/stax.html"">StAX</a>. For an example, see my <a href=""/java-xml/sax-example.html"">Java SAX Example</a> in my Java XML tutorial. </p> 
<p> Here is a <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code> usage example: </p> 
<pre class=""codeBox"">
Stack stack = new Stack();
stack.push(&quot;1&quot;);
stack.push(&quot;2&quot;);
stack.push(&quot;3&quot;);
//look at top object (&quot;3&quot;), without taking it off the stack.    
Object objTop = stack.peek();
Object obj3 = stack.pop(); //the string &quot;3&quot; is at the top of the stack.
Object obj2 = stack.pop(); //the string &quot;2&quot; is at the top of the stack.
Object obj1 = stack.pop(); //the string &quot;1&quot; is at the top of the stack.   
</pre> 
<p> The <code> 
  <clt fqn=""java.util.Stack.push"" api=""Stack"" kind=""method"">
    Stack.push() 
  </clt></code> method pushes an object onto the top of the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code>. </p> 
<p> The <code> 
  <clt fqn=""java.util.Stack.peek"" api=""Stack"" kind=""method"">
    Stack.peek() 
  </clt></code> method returns the object at the top of the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code>, but leaves the object on of the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code>. </p> 
<p> The <code> 
  <clt fqn=""java.util.Stack.pop"" api=""Stack"" kind=""method"">
    Stack.pop() 
  </clt></code> method returns the object at the top of the <code>stack</code>, and removes the object from the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code>. </p>","Queue","java.util.Queue","class",0
,"Java's 
<clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
  Stack 
</clt>Class","Searching the Stack","<h2>Searching the Stack</h2> 
<p> You can search for an object on the stack to get it's index, using the <code> 
  <clt fqn=""java.util.Stack.search"" api=""Stack"" kind=""method"">
    Stack.search() 
  </clt></code> method. The object's <code>equals()</code> method is called on every object on the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code> to determine if the searched-for object is present on the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code>. The index you get is the index from the <b>top</b> of the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code>, meaning the top element on the <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code> has index 1. </p> 
<p> Here is how you search a <code> 
  <clt fqn=""java.util.Stack"" api=""Stack"" kind=""class"">
    Stack 
  </clt></code> for an object: </p> 
<pre class=""codeBox"">
Stack stack = new Stack();
stack.push(&quot;1&quot;);
stack.push(&quot;2&quot;);
stack.push(&quot;3&quot;);
<b>int index = stack.search(&quot;3&quot;);</b>     //index = 3
</pre>","Stack","java.util.Stack","class",1
,"Java's 
<clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
  NavigableMap 
</clt>Interface","Java's NavigableMap Interface","<h1>Java's 
 <clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
   NavigableMap 
 </clt>Interface</h1> 
<p> The <code> 
  <clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
    java.util.NavigableMap 
  </clt></code> interface is a subtype of the <a href=""sortedmap.html""><code> 
   <clt fqn=""java.util.SortedMap"" api=""SortedMap"" kind=""class"">
     java.util.SortedMap 
   </clt></code></a> interface. It has a few extensions to the <code> 
  <clt fqn=""java.util.SortedSet"" api=""SortedSet"" kind=""class"">
    SortedSet 
  </clt></code> which makes it possible to navigate the map. I will take a closer look at these navigation methods in this text. </p> 
<p> The <code>java.util</code> package only has one implementation of the <code> 
  <clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
    NavigableMap 
  </clt></code> interface: <code> 
  <clt fqn=""java.util.TreeMap"" api=""TreeMap"" kind=""class"">
    java.util.TreeMap 
  </clt></code>. There is an implementation in the <code>java.util.concurrent</code> package but that is outside the scope of this trail. </p> 
<p> Here is a list of the topics covered in this text: </p> 
<ol> 
 <li><a href=""#iterator"">descendingKeySet() and descendingMap()</a></li> 
 <li><a href=""#headmap"">headMap(), tailMap() and subMap()</a></li> 
 <li><a href=""#ceilingKey"">ceilingKey(), floorKey(), higherKey() and lowerKey()</a></li> 
 <li><a href=""#ceilingEntry"">ceilingEntry(), floorEntry(), higherEntry() and lowerEntry()</a></li> 
 <li><a href=""#pollFirst"">pollFirstEntry() and pollLastEntry()</a></li> 
 <li><a href=""#javaDoc"">More detail in the JavaDoc</a></li> 
</ol>","NavigableMap","java.util.NavigableMap","class",0
,"Java's 
<clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
  NavigableMap 
</clt>Interface","Java's NavigableMap Interface","<h1>Java's 
 <clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
   NavigableMap 
 </clt>Interface</h1> 
<p> The <code> 
  <clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
    java.util.NavigableMap 
  </clt></code> interface is a subtype of the <a href=""sortedmap.html""><code> 
   <clt fqn=""java.util.SortedMap"" api=""SortedMap"" kind=""class"">
     java.util.SortedMap 
   </clt></code></a> interface. It has a few extensions to the <code> 
  <clt fqn=""java.util.SortedSet"" api=""SortedSet"" kind=""class"">
    SortedSet 
  </clt></code> which makes it possible to navigate the map. I will take a closer look at these navigation methods in this text. </p> 
<p> The <code>java.util</code> package only has one implementation of the <code> 
  <clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
    NavigableMap 
  </clt></code> interface: <code> 
  <clt fqn=""java.util.TreeMap"" api=""TreeMap"" kind=""class"">
    java.util.TreeMap 
  </clt></code>. There is an implementation in the <code>java.util.concurrent</code> package but that is outside the scope of this trail. </p> 
<p> Here is a list of the topics covered in this text: </p> 
<ol> 
 <li><a href=""#iterator"">descendingKeySet() and descendingMap()</a></li> 
 <li><a href=""#headmap"">headMap(), tailMap() and subMap()</a></li> 
 <li><a href=""#ceilingKey"">ceilingKey(), floorKey(), higherKey() and lowerKey()</a></li> 
 <li><a href=""#ceilingEntry"">ceilingEntry(), floorEntry(), higherEntry() and lowerEntry()</a></li> 
 <li><a href=""#pollFirst"">pollFirstEntry() and pollLastEntry()</a></li> 
 <li><a href=""#javaDoc"">More detail in the JavaDoc</a></li> 
</ol>","SortedMap","java.util.SortedMap","class",0
,"Java's 
<clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
  NavigableMap 
</clt>Interface","Java's NavigableMap Interface","<h1>Java's 
 <clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
   NavigableMap 
 </clt>Interface</h1> 
<p> The <code> 
  <clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
    java.util.NavigableMap 
  </clt></code> interface is a subtype of the <a href=""sortedmap.html""><code> 
   <clt fqn=""java.util.SortedMap"" api=""SortedMap"" kind=""class"">
     java.util.SortedMap 
   </clt></code></a> interface. It has a few extensions to the <code> 
  <clt fqn=""java.util.SortedSet"" api=""SortedSet"" kind=""class"">
    SortedSet 
  </clt></code> which makes it possible to navigate the map. I will take a closer look at these navigation methods in this text. </p> 
<p> The <code>java.util</code> package only has one implementation of the <code> 
  <clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
    NavigableMap 
  </clt></code> interface: <code> 
  <clt fqn=""java.util.TreeMap"" api=""TreeMap"" kind=""class"">
    java.util.TreeMap 
  </clt></code>. There is an implementation in the <code>java.util.concurrent</code> package but that is outside the scope of this trail. </p> 
<p> Here is a list of the topics covered in this text: </p> 
<ol> 
 <li><a href=""#iterator"">descendingKeySet() and descendingMap()</a></li> 
 <li><a href=""#headmap"">headMap(), tailMap() and subMap()</a></li> 
 <li><a href=""#ceilingKey"">ceilingKey(), floorKey(), higherKey() and lowerKey()</a></li> 
 <li><a href=""#ceilingEntry"">ceilingEntry(), floorEntry(), higherEntry() and lowerEntry()</a></li> 
 <li><a href=""#pollFirst"">pollFirstEntry() and pollLastEntry()</a></li> 
 <li><a href=""#javaDoc"">More detail in the JavaDoc</a></li> 
</ol>","SortedSet","java.util.SortedSet","class",0
,"Java's 
<clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
  NavigableMap 
</clt>Interface","Java's NavigableMap Interface","<h1>Java's 
 <clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
   NavigableMap 
 </clt>Interface</h1> 
<p> The <code> 
  <clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
    java.util.NavigableMap 
  </clt></code> interface is a subtype of the <a href=""sortedmap.html""><code> 
   <clt fqn=""java.util.SortedMap"" api=""SortedMap"" kind=""class"">
     java.util.SortedMap 
   </clt></code></a> interface. It has a few extensions to the <code> 
  <clt fqn=""java.util.SortedSet"" api=""SortedSet"" kind=""class"">
    SortedSet 
  </clt></code> which makes it possible to navigate the map. I will take a closer look at these navigation methods in this text. </p> 
<p> The <code>java.util</code> package only has one implementation of the <code> 
  <clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
    NavigableMap 
  </clt></code> interface: <code> 
  <clt fqn=""java.util.TreeMap"" api=""TreeMap"" kind=""class"">
    java.util.TreeMap 
  </clt></code>. There is an implementation in the <code>java.util.concurrent</code> package but that is outside the scope of this trail. </p> 
<p> Here is a list of the topics covered in this text: </p> 
<ol> 
 <li><a href=""#iterator"">descendingKeySet() and descendingMap()</a></li> 
 <li><a href=""#headmap"">headMap(), tailMap() and subMap()</a></li> 
 <li><a href=""#ceilingKey"">ceilingKey(), floorKey(), higherKey() and lowerKey()</a></li> 
 <li><a href=""#ceilingEntry"">ceilingEntry(), floorEntry(), higherEntry() and lowerEntry()</a></li> 
 <li><a href=""#pollFirst"">pollFirstEntry() and pollLastEntry()</a></li> 
 <li><a href=""#javaDoc"">More detail in the JavaDoc</a></li> 
</ol>","TreeMap","java.util.TreeMap","class",0
,"Java's 
<clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
  NavigableMap 
</clt>Interface","descendingKeySet() and descendingMap()","<h2>descendingKeySet() and descendingMap()</h2> 
<p> The first interesting navigation methods are the <code> 
  <clt fqn=""java.util.NavigableMap.descendingKeySet"" api=""NavigableMap"" kind=""method"">
    NavigableMap.descendingKeySet() 
  </clt></code> and <code> 
  <clt fqn=""java.util.NavigableMap.descendingMap"" api=""NavigableMap"" kind=""method"">
    NavigableMap.descendingMap() 
  </clt></code> methods. </p> 
<p> The <code> 
  <clt fqn=""java.util.NavigableMap.descendingKeySet"" api=""NavigableMap"" kind=""method"">
    NavigableMap.descendingKeySet() 
  </clt></code> method returns a <code> 
  <clt fqn=""java.util.NavigableSet"" api=""NavigableSet"" kind=""class"">
    NavigableSet 
  </clt></code> in which the order of the elements is reversed compared to the original key set. The returned &quot;view&quot; is backed by the original <code> 
  <clt fqn=""java.util.NavigableSet"" api=""NavigableSet"" kind=""class"">
    NavigableSet 
  </clt></code> ket set, so changes to the descending set are also reflected in the original set. However, you should not remove elements directly from the key set. Use the <code> 
  <clt fqn=""java.util.Map.remove"" api=""Map"" kind=""method"">
    Map.Map.remove() 
  </clt></code> method instead. </p> 
<p> Here is a simple example: </p> 
<pre class=""codeBox"">
NavigableSet reverse = map.descendingKeySet();
</pre> 
<p> The <code> 
  <clt fqn=""java.util.NavigableMap.descendingMap"" api=""NavigableMap"" kind=""method"">
    NavigableMap.descendingMap() 
  </clt></code> method returns a <code> 
  <clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
    NavigableMap 
  </clt></code> which is a view of the original <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code>. The order of the elements in this view map is reverse of the order of the original map. Being a view of the original map, any changes to this view is also reflected in the original map. </p> 
<p> Here is a simple example: </p> 
<pre class=""codeBox"">
NavigableMap descending = map.descendingMap();
</pre>","NavigableMap","java.util.NavigableMap","class",1
,"Java's 
<clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
  NavigableMap 
</clt>Interface","descendingKeySet() and descendingMap()","<h2>descendingKeySet() and descendingMap()</h2> 
<p> The first interesting navigation methods are the <code> 
  <clt fqn=""java.util.NavigableMap.descendingKeySet"" api=""NavigableMap"" kind=""method"">
    NavigableMap.descendingKeySet() 
  </clt></code> and <code> 
  <clt fqn=""java.util.NavigableMap.descendingMap"" api=""NavigableMap"" kind=""method"">
    NavigableMap.descendingMap() 
  </clt></code> methods. </p> 
<p> The <code> 
  <clt fqn=""java.util.NavigableMap.descendingKeySet"" api=""NavigableMap"" kind=""method"">
    NavigableMap.descendingKeySet() 
  </clt></code> method returns a <code> 
  <clt fqn=""java.util.NavigableSet"" api=""NavigableSet"" kind=""class"">
    NavigableSet 
  </clt></code> in which the order of the elements is reversed compared to the original key set. The returned &quot;view&quot; is backed by the original <code> 
  <clt fqn=""java.util.NavigableSet"" api=""NavigableSet"" kind=""class"">
    NavigableSet 
  </clt></code> ket set, so changes to the descending set are also reflected in the original set. However, you should not remove elements directly from the key set. Use the <code> 
  <clt fqn=""java.util.Map.remove"" api=""Map"" kind=""method"">
    Map.Map.remove() 
  </clt></code> method instead. </p> 
<p> Here is a simple example: </p> 
<pre class=""codeBox"">
NavigableSet reverse = map.descendingKeySet();
</pre> 
<p> The <code> 
  <clt fqn=""java.util.NavigableMap.descendingMap"" api=""NavigableMap"" kind=""method"">
    NavigableMap.descendingMap() 
  </clt></code> method returns a <code> 
  <clt fqn=""java.util.NavigableMap"" api=""NavigableMap"" kind=""class"">
    NavigableMap 
  </clt></code> which is a view of the original <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code>. The order of the elements in this view map is reverse of the order of the original map. Being a view of the original map, any changes to this view is also reflected in the original map. </p> 
<p> Here is a simple example: </p> 
<pre class=""codeBox"">
NavigableMap descending = map.descendingMap();
</pre>","NavigableSet","java.util.NavigableSet","class",1
